task_kind,transition_id,realization,target_snr,seed
faint_shared,J131432.70+122718.5,41.0,10.0,2240184785.0
faint_shared,J131432.70+122718.5,42.0,10.0,1798358060.0
faint_shared,J131432.70+122718.5,43.0,10.0,568858736.0
faint_shared,J131432.70+122718.5,44.0,10.0,3458945121.0
faint_shared,J131432.70+122718.5,45.0,10.0,3065340041.0
faint_shared,J131432.70+122718.5,46.0,10.0,4040345091.0
faint_shared,J131432.70+122718.5,47.0,10.0,3683378254.0
faint_shared,J131432.70+122718.5,48.0,10.0,2196765241.0
faint_shared,J131432.70+122718.5,49.0,10.0,2545401453.0
faint_shared,J131432.70+122718.5,0.0,5.0,3023998627.0
faint_shared,J131432.70+122718.5,1.0,5.0,3535165633.0
faint_shared,J131432.70+122718.5,2.0,5.0,1976187394.0
faint_shared,J131432.70+122718.5,3.0,5.0,3287818428.0
faint_shared,J131432.70+122718.5,4.0,5.0,2337355599.0
faint_shared,J131432.70+122718.5,5.0,5.0,496791006.0
faint_shared,J131432.70+122718.5,6.0,5.0,1780071420.0
faint_shared,J131432.70+122718.5,7.0,5.0,1862877888.0
faint_shared,J131432.70+122718.5,8.0,5.0,2594735359.0
faint_shared,J131432.70+122718.5,9.0,5.0,709776112.0
faint_shared,J131432.70+122718.5,10.0,5.0,2532312533.0
faint_shared,J131432.70+122718.5,11.0,5.0,2298357996.0
faint_shared,J131432.70+122718.5,12.0,5.0,3372120386.0
faint_shared,J131432.70+122718.5,13.0,5.0,2352959149.0
faint_shared,J131432.70+122718.5,14.0,5.0,1257831675.0
faint_shared,J131432.70+122718.5,15.0,5.0,3452238378.0
faint_shared,J131432.70+122718.5,16.0,5.0,179989850.0
faint_shared,J131432.70+122718.5,17.0,5.0,657003550.0
faint_shared,J131432.70+122718.5,18.0,5.0,93793595.0
faint_shared,J131432.70+122718.5,19.0,5.0,3837822494.0
faint_shared,J131432.70+122718.5,20.0,5.0,3856021722.0
faint_shared,J131432.70+122718.5,21.0,5.0,1034063203.0
faint_shared,J131432.70+122718.5,22.0,5.0,204681753.0
faint_shared,J131432.70+122718.5,23.0,5.0,1549161616.0
faint_shared,J131432.70+122718.5,24.0,5.0,1488676370.0
faint_shared,J131432.70+122718.5,25.0,5.0,3723261884.0
faint_shared,J131432.70+122718.5,26.0,5.0,3648169793.0
faint_shared,J131432.70+122718.5,27.0,5.0,1975255692.0
faint_shared,J131432.70+122718.5,28.0,5.0,3191776061.0
faint_shared,J131432.70+122718.5,29.0,5.0,2228033524.0
faint_shared,J131432.70+122718.5,30.0,5.0,1732883743.0
faint_shared,J131432.70+122718.5,31.0,5.0,660946833.0
faint_shared,J131432.70+122718.5,32.0,5.0,2020697560.0
faint_shared,J131432.70+122718.5,33.0,5.0,3379306795.0
faint_shared,J131432.70+122718.5,34.0,5.0,1778191048.0
faint_shared,J131432.70+122718.5,35.0,5.0,441368419.0
faint_shared,J131432.70+122718.5,36.0,5.0,3419987191.0
faint_shared,J131432.70+122718.5,37.0,5.0,358557770.0
faint_shared,J131432.70+122718.5,38.0,5.0,1261000348.0
faint_shared,J131432.70+122718.5,39.0,5.0,35354512.0
faint_shared,J131432.70+122718.5,40.0,5.0,2416160780.0
faint_shared,J131432.70+122718.5,41.0,5.0,1227209282.0
faint_shared,J131432.70+122718.5,42.0,5.0,1551183113.0
faint_shared,J131432.70+122718.5,43.0,5.0,1399664184.0
faint_shared,J131432.70+122718.5,44.0,5.0,110659054.0
faint_shared,J131432.70+122718.5,45.0,5.0,2928053850.0
faint_shared,J131432.70+122718.5,46.0,5.0,1676733079.0
faint_shared,J131432.70+122718.5,47.0,5.0,2325298106.0
faint_shared,J131432.70+122718.5,48.0,5.0,1593373661.0
faint_shared,J131432.70+122718.5,49.0,5.0,4197735508.0
faint_shared,J132421.98+280238.3,0.0,5.0,3241602250.0
faint_shared,J132421.98+280238.3,1.0,5.0,3488450791.0
faint_shared,J132421.98+280238.3,2.0,5.0,1334471512.0
faint_shared,J132421.98+280238.3,3.0,5.0,2936306099.0
faint_shared,J132421.98+280238.3,4.0,5.0,87032480.0
faint_shared,J132421.98+280238.3,5.0,5.0,255141697.0
faint_shared,J132421.98+280238.3,6.0,5.0,2258722998.0
faint_shared,J132421.98+280238.3,7.0,5.0,740478336.0
faint_shared,J132421.98+280238.3,8.0,5.0,2903285069.0
faint_shared,J132421.98+280238.3,9.0,5.0,2874725887.0
faint_shared,J132421.98+280238.3,10.0,5.0,586562892.0
faint_shared,J132421.98+280238.3,11.0,5.0,467773412.0
faint_shared,J132421.98+280238.3,12.0,5.0,510252332.0
faint_shared,J132421.98+280238.3,13.0,5.0,1534573365.0
faint_shared,J132421.98+280238.3,14.0,5.0,2567716728.0
faint_shared,J132421.98+280238.3,15.0,5.0,3607559794.0
faint_shared,J132421.98+280238.3,16.0,5.0,1899730501.0
faint_shared,J132421.98+280238.3,17.0,5.0,2726504998.0
faint_shared,J132421.98+280238.3,18.0,5.0,555507918.0
faint_shared,J132421.98+280238.3,19.0,5.0,4003483326.0
faint_shared,J132421.98+280238.3,20.0,5.0,4144866734.0
faint_shared,J132421.98+280238.3,21.0,5.0,3350906265.0
faint_shared,J132421.98+280238.3,22.0,5.0,1380782283.0
faint_shared,J132421.98+280238.3,23.0,5.0,3318367120.0
faint_shared,J132421.98+280238.3,24.0,5.0,3588336851.0
faint_shared,J132421.98+280238.3,25.0,5.0,3689490452.0
faint_shared,J132421.98+280238.3,26.0,5.0,3213791446.0
faint_shared,J132421.98+280238.3,27.0,5.0,993303617.0
faint_shared,J132421.98+280238.3,28.0,5.0,3763258951.0
faint_shared,J132421.98+280238.3,29.0,5.0,3818584795.0
faint_shared,J132421.98+280238.3,30.0,5.0,1957445803.0
faint_shared,J132421.98+280238.3,31.0,5.0,142032614.0
faint_shared,J132421.98+280238.3,32.0,5.0,2436406936.0
faint_shared,J132421.98+280238.3,33.0,5.0,4153745577.0
faint_shared,J132421.98+280238.3,34.0,5.0,3182262739.0
faint_shared,J132421.98+280238.3,35.0,5.0,2614628639.0
faint_shared,J132421.98+280238.3,36.0,5.0,736004301.0
faint_shared,J132421.98+280238.3,37.0,5.0,1221784595.0
faint_shared,J132421.98+280238.3,38.0,5.0,970737901.0
faint_shared,J132421.98+280238.3,39.0,5.0,2742787681.0
faint_shared,J132421.98+280238.3,40.0,5.0,2703443927.0
faint_shared,J132421.98+280238.3,41.0,5.0,259750836.0
faint_shared,J132421.98+280238.3,42.0,5.0,1874820660.0
faint_shared,J132421.98+280238.3,43.0,5.0,4230555032.0
faint_shared,J132421.98+280238.3,44.0,5.0,3546227918.0
faint_shared,J132421.98+280238.3,45.0,5.0,2611105603.0
faint_shared,J132421.98+280238.3,46.0,5.0,1044099435.0
faint_shared,J132421.98+280238.3,47.0,5.0,3618515908.0
faint_shared,J132421.98+280238.3,48.0,5.0,2342923799.0
faint_shared,J132421.98+280238.3,49.0,5.0,3931219260.0
faint_shared,J133551.98+544450.1,0.0,10.0,3590487621.0
faint_shared,J133551.98+544450.1,1.0,10.0,863132364.0
faint_shared,J133551.98+544450.1,2.0,10.0,3066689646.0
faint_shared,J133551.98+544450.1,3.0,10.0,3228911567.0
faint_shared,J133551.98+544450.1,4.0,10.0,4070085095.0
faint_shared,J133551.98+544450.1,5.0,10.0,2896100021.0
faint_shared,J133551.98+544450.1,6.0,10.0,2387005246.0
faint_shared,J133551.98+544450.1,7.0,10.0,100568960.0
faint_shared,J133551.98+544450.1,8.0,10.0,3821922578.0
faint_shared,J133551.98+544450.1,9.0,10.0,3243890134.0
faint_shared,J133551.98+544450.1,10.0,10.0,2929813980.0
faint_shared,J133551.98+544450.1,11.0,10.0,2363816013.0
faint_shared,J133551.98+544450.1,12.0,10.0,3617233606.0
faint_shared,J133551.98+544450.1,13.0,10.0,480128431.0
faint_shared,J133551.98+544450.1,14.0,10.0,153338351.0
faint_shared,J133551.98+544450.1,15.0,10.0,4171913877.0
faint_shared,J133551.98+544450.1,16.0,10.0,3514660359.0
faint_shared,J133551.98+544450.1,17.0,10.0,1431490317.0
faint_shared,J133551.98+544450.1,18.0,10.0,635596608.0
faint_shared,J133551.98+544450.1,19.0,10.0,966209793.0
faint_shared,J133551.98+544450.1,20.0,10.0,1171916791.0
faint_shared,J133551.98+544450.1,21.0,10.0,2992381778.0
faint_shared,J133551.98+544450.1,22.0,10.0,426744926.0
faint_shared,J133551.98+544450.1,23.0,10.0,3019309735.0
faint_shared,J133551.98+544450.1,24.0,10.0,2096694735.0
faint_shared,J133551.98+544450.1,25.0,10.0,342450051.0
faint_shared,J133551.98+544450.1,26.0,10.0,117035853.0
faint_shared,J133551.98+544450.1,27.0,10.0,2943901366.0
faint_shared,J133551.98+544450.1,28.0,10.0,1228128298.0
faint_shared,J133551.98+544450.1,29.0,10.0,2326685015.0
faint_shared,J133551.98+544450.1,30.0,10.0,175859720.0
faint_shared,J133551.98+544450.1,31.0,10.0,1041381625.0
faint_shared,J133551.98+544450.1,32.0,10.0,2337704893.0
faint_shared,J133551.98+544450.1,33.0,10.0,1305426802.0
faint_shared,J133551.98+544450.1,34.0,10.0,3982577201.0
faint_shared,J133551.98+544450.1,35.0,10.0,3705645079.0
faint_shared,J133551.98+544450.1,36.0,10.0,2104581928.0
faint_shared,J133551.98+544450.1,37.0,10.0,1999992554.0
faint_shared,J133551.98+544450.1,38.0,10.0,3847379913.0
faint_shared,J133551.98+544450.1,39.0,10.0,2535451559.0
faint_shared,J133551.98+544450.1,40.0,10.0,40404046.0
faint_shared,J133551.98+544450.1,41.0,10.0,1936186546.0
faint_shared,J133551.98+544450.1,42.0,10.0,2821551549.0
faint_shared,J133551.98+544450.1,43.0,10.0,3658249582.0
faint_shared,J133551.98+544450.1,44.0,10.0,1200316211.0
faint_shared,J133551.98+544450.1,45.0,10.0,1534033275.0
faint_shared,J133551.98+544450.1,46.0,10.0,337276528.0
faint_shared,J133551.98+544450.1,47.0,10.0,1693436573.0
faint_shared,J133551.98+544450.1,48.0,10.0,575227166.0
faint_shared,J133551.98+544450.1,49.0,10.0,1770543421.0
faint_shared,J133551.98+544450.1,0.0,5.0,590203566.0
faint_shared,J133551.98+544450.1,1.0,5.0,3956880495.0
faint_shared,J133551.98+544450.1,2.0,5.0,135133976.0
faint_shared,J133551.98+544450.1,3.0,5.0,3098923129.0
faint_shared,J133551.98+544450.1,4.0,5.0,1402753692.0
faint_shared,J133551.98+544450.1,5.0,5.0,1065025519.0
faint_shared,J133551.98+544450.1,6.0,5.0,2672421484.0
faint_shared,J133551.98+544450.1,7.0,5.0,364409002.0
faint_shared,J133551.98+544450.1,8.0,5.0,1590593780.0
faint_shared,J133551.98+544450.1,9.0,5.0,2227912977.0
faint_shared,J133551.98+544450.1,10.0,5.0,1989106383.0
faint_shared,J133551.98+544450.1,11.0,5.0,723647956.0
faint_shared,J133551.98+544450.1,12.0,5.0,2798775167.0
faint_shared,J133551.98+544450.1,13.0,5.0,2692245289.0
faint_shared,J133551.98+544450.1,14.0,5.0,3272494362.0
faint_shared,J133551.98+544450.1,15.0,5.0,2846445952.0
faint_shared,J133551.98+544450.1,16.0,5.0,786068497.0
faint_shared,J133551.98+544450.1,17.0,5.0,4208968677.0
faint_shared,J133551.98+544450.1,18.0,5.0,1145180565.0
faint_shared,J133551.98+544450.1,19.0,5.0,3269423843.0
faint_shared,J133551.98+544450.1,20.0,5.0,4041325701.0
faint_shared,J133551.98+544450.1,21.0,5.0,2196658385.0
faint_shared,J133551.98+544450.1,22.0,5.0,2514795800.0
faint_shared,J133551.98+544450.1,23.0,5.0,2453882451.0
faint_shared,J133551.98+544450.1,24.0,5.0,4283714234.0
faint_shared,J133551.98+544450.1,25.0,5.0,3928148794.0
faint_shared,J133551.98+544450.1,26.0,5.0,1759249306.0
faint_shared,J133551.98+544450.1,27.0,5.0,2021749322.0
faint_shared,J133551.98+544450.1,28.0,5.0,977589021.0
faint_shared,J133551.98+544450.1,29.0,5.0,2704249091.0
faint_shared,J133551.98+544450.1,30.0,5.0,3202952000.0
faint_shared,J133551.98+544450.1,31.0,5.0,1718136983.0
faint_shared,J133551.98+544450.1,32.0,5.0,930639440.0
faint_shared,J133551.98+544450.1,33.0,5.0,4135400163.0
faint_shared,J133551.98+544450.1,34.0,5.0,3130357085.0
faint_shared,J133551.98+544450.1,35.0,5.0,1684541561.0
faint_shared,J133551.98+544450.1,36.0,5.0,1257799382.0
faint_shared,J133551.98+544450.1,37.0,5.0,3428770520.0
faint_shared,J133551.98+544450.1,38.0,5.0,297428279.0
faint_shared,J133551.98+544450.1,39.0,5.0,23008262.0
faint_shared,J133551.98+544450.1,40.0,5.0,420615657.0
faint_shared,J133551.98+544450.1,41.0,5.0,3459794268.0
faint_shared,J133551.98+544450.1,42.0,5.0,3856880034.0
faint_shared,J133551.98+544450.1,43.0,5.0,2070894610.0
faint_shared,J133551.98+544450.1,44.0,5.0,709390314.0
faint_shared,J133551.98+544450.1,45.0,5.0,1922631396.0
faint_shared,J133551.98+544450.1,46.0,5.0,1867304146.0
faint_shared,J133551.98+544450.1,47.0,5.0,3014008547.0
faint_shared,J133551.98+544450.1,48.0,5.0,2776256828.0
faint_shared,J133551.98+544450.1,49.0,5.0,4132110962.0
faint_shared,J134133.73+090356.7,0.0,10.0,2524261129.0
faint_shared,J134133.73+090356.7,1.0,10.0,2061753372.0
faint_shared,J134133.73+090356.7,2.0,10.0,4123229332.0
faint_shared,J134133.73+090356.7,3.0,10.0,2397847780.0
faint_shared,J134133.73+090356.7,4.0,10.0,2739926710.0
faint_shared,J134133.73+090356.7,5.0,10.0,1545921428.0
faint_shared,J134133.73+090356.7,6.0,10.0,3060386651.0
faint_shared,J134133.73+090356.7,7.0,10.0,2607294489.0
faint_shared,J134133.73+090356.7,8.0,10.0,3600181446.0
faint_shared,J134133.73+090356.7,9.0,10.0,296188081.0
faint_shared,J134133.73+090356.7,10.0,10.0,2133534509.0
faint_shared,J134133.73+090356.7,11.0,10.0,4121916470.0
faint_shared,J134133.73+090356.7,12.0,10.0,2242247140.0
faint_shared,J134133.73+090356.7,13.0,10.0,3348658992.0
faint_shared,J134133.73+090356.7,14.0,10.0,3326958259.0
faint_shared,J134133.73+090356.7,15.0,10.0,1116627381.0
faint_shared,J134133.73+090356.7,16.0,10.0,1341574455.0
faint_shared,J134133.73+090356.7,17.0,10.0,2311996492.0
faint_shared,J134133.73+090356.7,18.0,10.0,3187273151.0
faint_shared,J134133.73+090356.7,19.0,10.0,4166199507.0
faint_shared,J134133.73+090356.7,20.0,10.0,3157505412.0
faint_shared,J134133.73+090356.7,21.0,10.0,2300346075.0
faint_shared,J134133.73+090356.7,22.0,10.0,3350836628.0
faint_shared,J134133.73+090356.7,23.0,10.0,4229163122.0
faint_shared,J134133.73+090356.7,24.0,10.0,338519453.0
faint_shared,J134133.73+090356.7,25.0,10.0,3127856515.0
faint_shared,J134133.73+090356.7,26.0,10.0,1610418398.0
faint_shared,J134133.73+090356.7,27.0,10.0,1176354608.0
faint_shared,J134133.73+090356.7,28.0,10.0,3997937582.0
faint_shared,J134133.73+090356.7,29.0,10.0,3380112549.0
faint_shared,J134133.73+090356.7,30.0,10.0,4276087633.0
faint_shared,J134133.73+090356.7,31.0,10.0,3782901988.0
faint_shared,J134133.73+090356.7,32.0,10.0,818700297.0
faint_shared,J134133.73+090356.7,33.0,10.0,1115120886.0
faint_shared,J134133.73+090356.7,34.0,10.0,1472364526.0
faint_shared,J134133.73+090356.7,35.0,10.0,2663609888.0
faint_shared,J134133.73+090356.7,36.0,10.0,4095709505.0
faint_shared,J134133.73+090356.7,37.0,10.0,1911316637.0
faint_shared,J134133.73+090356.7,38.0,10.0,755694125.0
faint_shared,J134133.73+090356.7,39.0,10.0,3735433874.0
faint_shared,J134133.73+090356.7,40.0,10.0,3150395685.0
faint_shared,J134133.73+090356.7,41.0,10.0,2858524486.0
faint_shared,J134133.73+090356.7,42.0,10.0,3313084647.0
faint_shared,J134133.73+090356.7,43.0,10.0,3237017976.0
faint_shared,J134133.73+090356.7,44.0,10.0,1896285095.0
faint_shared,J134133.73+090356.7,45.0,10.0,2759300610.0
faint_shared,J134133.73+090356.7,46.0,10.0,1699838219.0
faint_shared,J134133.73+090356.7,47.0,10.0,4146093054.0
faint_shared,J134133.73+090356.7,48.0,10.0,817831671.0
faint_shared,J134133.73+090356.7,49.0,10.0,4037975365.0
faint_shared,J134133.73+090356.7,0.0,5.0,4067076858.0
faint_shared,J134133.73+090356.7,1.0,5.0,2877854625.0
faint_shared,J134133.73+090356.7,2.0,5.0,1874550422.0
faint_shared,J134133.73+090356.7,3.0,5.0,2964810499.0
faint_shared,J134133.73+090356.7,4.0,5.0,2754635238.0
faint_shared,J134133.73+090356.7,5.0,5.0,3473338341.0
faint_shared,J134133.73+090356.7,6.0,5.0,3914769714.0
faint_shared,J134133.73+090356.7,7.0,5.0,2251227525.0
faint_shared,J134133.73+090356.7,8.0,5.0,706850747.0
faint_shared,J134133.73+090356.7,9.0,5.0,2810613685.0
faint_shared,J134133.73+090356.7,10.0,5.0,3997120151.0
faint_shared,J134133.73+090356.7,11.0,5.0,305213384.0
faint_shared,J134133.73+090356.7,12.0,5.0,3760830582.0
faint_shared,J134133.73+090356.7,13.0,5.0,79538383.0
faint_shared,J134133.73+090356.7,14.0,5.0,3435095988.0
faint_shared,J134133.73+090356.7,15.0,5.0,3242811197.0
faint_shared,J134133.73+090356.7,16.0,5.0,4182276094.0
faint_shared,J134133.73+090356.7,17.0,5.0,3144379582.0
faint_shared,J134133.73+090356.7,18.0,5.0,2944769049.0
faint_shared,J134133.73+090356.7,19.0,5.0,2305726999.0
faint_shared,J134133.73+090356.7,20.0,5.0,3665441058.0
faint_shared,J134133.73+090356.7,21.0,5.0,2315263885.0
faint_shared,J134133.73+090356.7,22.0,5.0,3807099629.0
faint_shared,J134133.73+090356.7,23.0,5.0,4182215474.0
faint_shared,J134133.73+090356.7,24.0,5.0,1996828808.0
faint_shared,J134133.73+090356.7,25.0,5.0,1239908495.0
faint_shared,J134133.73+090356.7,26.0,5.0,2614441584.0
faint_shared,J134133.73+090356.7,27.0,5.0,2654497998.0
faint_shared,J134133.73+090356.7,28.0,5.0,2422425292.0
faint_shared,J134133.73+090356.7,29.0,5.0,1883547952.0
faint_shared,J134133.73+090356.7,30.0,5.0,3617439972.0
faint_shared,J134133.73+090356.7,31.0,5.0,1409245577.0
faint_shared,J134133.73+090356.7,32.0,5.0,3456252662.0
faint_shared,J134133.73+090356.7,33.0,5.0,2323235983.0
faint_shared,J134133.73+090356.7,34.0,5.0,352040792.0
faint_shared,J134133.73+090356.7,35.0,5.0,67935058.0
faint_shared,J134133.73+090356.7,36.0,5.0,2105126970.0
faint_shared,J134133.73+090356.7,37.0,5.0,683746121.0
faint_shared,J134133.73+090356.7,38.0,5.0,4193488891.0
faint_shared,J134133.73+090356.7,39.0,5.0,813105379.0
faint_shared,J134133.73+090356.7,40.0,5.0,2091993869.0
faint_shared,J134133.73+090356.7,41.0,5.0,315215586.0
faint_shared,J134133.73+090356.7,42.0,5.0,2406891750.0
faint_shared,J134133.73+090356.7,43.0,5.0,3804413554.0
faint_shared,J134133.73+090356.7,44.0,5.0,1190544408.0
faint_shared,J134133.73+090356.7,45.0,5.0,220720098.0
faint_shared,J134133.73+090356.7,46.0,5.0,2464645800.0
faint_shared,J134133.73+090356.7,47.0,5.0,3136848089.0
faint_shared,J134133.73+090356.7,48.0,5.0,3300190561.0
faint_shared,J134133.73+090356.7,49.0,5.0,603270969.0
faint_shared,J135255.68+252859.6,0.0,10.0,4150088081.0
faint_shared,J135255.68+252859.6,1.0,10.0,1546335462.0
faint_shared,J135255.68+252859.6,2.0,10.0,523130774.0
faint_shared,J135255.68+252859.6,3.0,10.0,2047146851.0
faint_shared,J135255.68+252859.6,4.0,10.0,2230769974.0
faint_shared,J135255.68+252859.6,5.0,10.0,1786965275.0
faint_shared,J135255.68+252859.6,6.0,10.0,329109099.0
faint_shared,J135255.68+252859.6,7.0,10.0,3828268554.0
faint_shared,J135255.68+252859.6,8.0,10.0,4166317573.0
faint_shared,J135255.68+252859.6,9.0,10.0,2160201274.0
faint_shared,J135255.68+252859.6,10.0,10.0,3792942102.0
faint_shared,J135255.68+252859.6,11.0,10.0,2050519271.0
faint_shared,J135255.68+252859.6,12.0,10.0,2941736655.0
faint_shared,J135255.68+252859.6,13.0,10.0,158167347.0
faint_shared,J135255.68+252859.6,14.0,10.0,289728760.0
faint_shared,J135255.68+252859.6,15.0,10.0,1558236736.0
faint_shared,J135255.68+252859.6,16.0,10.0,2580084841.0
faint_shared,J135255.68+252859.6,17.0,10.0,3570944843.0
faint_shared,J135255.68+252859.6,18.0,10.0,4286047909.0
faint_shared,J135255.68+252859.6,19.0,10.0,3434005764.0
faint_shared,J135255.68+252859.6,20.0,10.0,1050578102.0
faint_shared,J135255.68+252859.6,21.0,10.0,2094629708.0
faint_shared,J135255.68+252859.6,22.0,10.0,3013557784.0
faint_shared,J135255.68+252859.6,23.0,10.0,3201513388.0
faint_shared,J135255.68+252859.6,24.0,10.0,678002111.0
faint_shared,J135255.68+252859.6,25.0,10.0,3899550635.0
faint_shared,J135255.68+252859.6,26.0,10.0,2731220950.0
faint_shared,J135255.68+252859.6,27.0,10.0,1956115637.0
faint_shared,J135255.68+252859.6,28.0,10.0,3781641692.0
faint_shared,J135255.68+252859.6,29.0,10.0,2902134765.0
faint_shared,J135255.68+252859.6,30.0,10.0,2210839590.0
faint_shared,J135255.68+252859.6,31.0,10.0,2317568317.0
faint_shared,J135255.68+252859.6,32.0,10.0,3563433265.0
faint_shared,J135255.68+252859.6,33.0,10.0,3447705937.0
faint_shared,J135255.68+252859.6,34.0,10.0,1532755131.0
faint_shared,J135255.68+252859.6,35.0,10.0,163307060.0
faint_shared,J135255.68+252859.6,36.0,10.0,722501984.0
faint_shared,J135255.68+252859.6,37.0,10.0,4228229953.0
faint_shared,J135255.68+252859.6,38.0,10.0,4231960270.0
faint_shared,J135255.68+252859.6,39.0,10.0,2973189912.0
faint_shared,J135255.68+252859.6,40.0,10.0,206686854.0
faint_shared,J135255.68+252859.6,41.0,10.0,1784978552.0
faint_shared,J135255.68+252859.6,42.0,10.0,1663038348.0
faint_shared,J135255.68+252859.6,43.0,10.0,55367249.0
faint_shared,J135255.68+252859.6,44.0,10.0,494743872.0
faint_shared,J135255.68+252859.6,45.0,10.0,3370961700.0
faint_shared,J135255.68+252859.6,46.0,10.0,2467504153.0
faint_shared,J135255.68+252859.6,47.0,10.0,4121392537.0
faint_shared,J135255.68+252859.6,48.0,10.0,3524789182.0
faint_shared,J135255.68+252859.6,49.0,10.0,283993920.0
faint_shared,J135255.68+252859.6,0.0,5.0,3256708611.0
faint_shared,J135255.68+252859.6,1.0,5.0,4235082767.0
faint_shared,J135255.68+252859.6,2.0,5.0,1516669604.0
faint_shared,J135255.68+252859.6,3.0,5.0,1063559760.0
faint_shared,J135255.68+252859.6,4.0,5.0,15740821.0
faint_shared,J135255.68+252859.6,5.0,5.0,3800670207.0
faint_shared,J135255.68+252859.6,6.0,5.0,3342415227.0
faint_shared,J135255.68+252859.6,7.0,5.0,1482450303.0
faint_shared,J135255.68+252859.6,8.0,5.0,1170634214.0
faint_shared,J135255.68+252859.6,9.0,5.0,477589765.0
faint_shared,J135255.68+252859.6,10.0,5.0,3853045265.0
faint_shared,J135255.68+252859.6,11.0,5.0,4165267647.0
faint_shared,J135255.68+252859.6,12.0,5.0,1849301898.0
faint_shared,J135255.68+252859.6,13.0,5.0,4158731789.0
faint_shared,J135255.68+252859.6,14.0,5.0,222817359.0
faint_shared,J135255.68+252859.6,15.0,5.0,267485646.0
faint_shared,J135255.68+252859.6,16.0,5.0,3071795156.0
faint_shared,J135255.68+252859.6,17.0,5.0,420706744.0
faint_shared,J135255.68+252859.6,18.0,5.0,1793229665.0
faint_shared,J135255.68+252859.6,19.0,5.0,1872198039.0
faint_shared,J135255.68+252859.6,20.0,5.0,1176809392.0
faint_shared,J135255.68+252859.6,21.0,5.0,2266014797.0
faint_shared,J135255.68+252859.6,22.0,5.0,589418132.0
faint_shared,J135255.68+252859.6,23.0,5.0,3773951350.0
faint_shared,J135255.68+252859.6,24.0,5.0,1963348166.0
faint_shared,J135255.68+252859.6,25.0,5.0,3142689096.0
faint_shared,J135255.68+252859.6,26.0,5.0,2677024976.0
faint_shared,J135255.68+252859.6,27.0,5.0,1229415159.0
faint_shared,J135255.68+252859.6,28.0,5.0,1404380614.0
faint_shared,J135255.68+252859.6,29.0,5.0,1120854116.0
faint_shared,J135255.68+252859.6,30.0,5.0,3095453159.0
faint_shared,J135255.68+252859.6,31.0,5.0,1120245462.0
faint_shared,J135255.68+252859.6,32.0,5.0,1237661620.0
faint_shared,J135255.68+252859.6,33.0,5.0,2175756903.0
faint_shared,J135255.68+252859.6,34.0,5.0,3628691575.0
faint_shared,J135255.68+252859.6,35.0,5.0,2841935293.0
faint_shared,J135255.68+252859.6,36.0,5.0,2856694196.0
faint_shared,J135255.68+252859.6,37.0,5.0,569869541.0
faint_shared,J135255.68+252859.6,38.0,5.0,1385859873.0
faint_shared,J135255.68+252859.6,39.0,5.0,2789988326.0
faint_shared,J135255.68+252859.6,40.0,5.0,2020486254.0
faint_shared,J135255.68+252859.6,41.0,5.0,880844597.0
faint_shared,J135255.68+252859.6,42.0,5.0,2775805389.0
faint_shared,J135255.68+252859.6,43.0,5.0,753751370.0
faint_shared,J135255.68+252859.6,44.0,5.0,2323112868.0
faint_shared,J135255.68+252859.6,45.0,5.0,3419895115.0
faint_shared,J135255.68+252859.6,46.0,5.0,1564516007.0
faint_shared,J135255.68+252859.6,47.0,5.0,4219296394.0
faint_shared,J135255.68+252859.6,48.0,5.0,396814475.0
faint_shared,J135255.68+252859.6,49.0,5.0,1409137414.0
faint_shared,J135750.26+614309.0,0.0,5.0,258368692.0
faint_shared,J135750.26+614309.0,1.0,5.0,1588730461.0
faint_shared,J135750.26+614309.0,2.0,5.0,3382895737.0
faint_shared,J135750.26+614309.0,3.0,5.0,1630083599.0
faint_shared,J135750.26+614309.0,4.0,5.0,1227994860.0
faint_shared,J135750.26+614309.0,5.0,5.0,1765273684.0
faint_shared,J135750.26+614309.0,6.0,5.0,316035774.0
faint_shared,J135750.26+614309.0,7.0,5.0,3077170391.0
faint_shared,J135750.26+614309.0,8.0,5.0,4070194706.0
faint_shared,J135750.26+614309.0,9.0,5.0,1378700044.0
faint_shared,J135750.26+614309.0,10.0,5.0,2168655545.0
faint_shared,J135750.26+614309.0,11.0,5.0,3362851988.0
faint_shared,J135750.26+614309.0,12.0,5.0,1655160727.0
faint_shared,J135750.26+614309.0,13.0,5.0,655607732.0
faint_shared,J135750.26+614309.0,14.0,5.0,615700362.0
faint_shared,J135750.26+614309.0,15.0,5.0,2282460471.0
faint_shared,J135750.26+614309.0,16.0,5.0,2034142560.0
faint_shared,J135750.26+614309.0,17.0,5.0,715036494.0
faint_shared,J135750.26+614309.0,18.0,5.0,3868987454.0
faint_shared,J135750.26+614309.0,19.0,5.0,3550910841.0
faint_shared,J135750.26+614309.0,20.0,5.0,2956668602.0
faint_shared,J135750.26+614309.0,21.0,5.0,2759454714.0
faint_shared,J135750.26+614309.0,22.0,5.0,3291951461.0
faint_shared,J135750.26+614309.0,23.0,5.0,2280908684.0
faint_shared,J135750.26+614309.0,24.0,5.0,1834782892.0
faint_shared,J135750.26+614309.0,25.0,5.0,3191321822.0
faint_shared,J135750.26+614309.0,26.0,5.0,2776222177.0
faint_shared,J135750.26+614309.0,27.0,5.0,2093406925.0
faint_shared,J135750.26+614309.0,28.0,5.0,1168876956.0
faint_shared,J135750.26+614309.0,29.0,5.0,359360943.0
